ID,JournalLineNumber,Year,TransactionJournalEntryDescription,PostedDate,EffectiveDate,GeneralLedgerAccountNumber,AccountDescription,TransactionAmount,DebitCreditIndicator,Vendname
748755,1,2015,NULL,53:00.0,08-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
748759,1,2015,NULL,54:00.0,08-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
748763,1,2015,NULL,54:00.0,09-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
748767,1,2015,NULL,55:00.0,09-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
749124,1,2015,NULL,58:00.0,10-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
749128,1,2015,NULL,58:00.0,10-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
749132,1,2015,NULL,59:00.0,11-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
749378,1,2015,NULL,30:00.0,31-08-2015,70300-6010              ,Advertising - Television           ,26690,DR,KDFW FOX 4                                   
749451,1,2015,NULL,00:00.0,13-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
751115,1,2015,NULL,18:00.0,22-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
751119,2,2015,NULL,18:00.0,22-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
751127,1,2015,NULL,20:00.0,22-09-2015,70500-6010              ,Advertising - Web                  ,3032.74,DR,MICROSOFT *BING AD800-518-5689 NV            
752002,1,2015,NULL,49:00.0,01-07-2015,70101-6010              ,Advertising Allocation Account     ,14000,DR,DRIVEN LOCAL                                 
752029,1,2015,NULL,37:00.0,27-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
754394,1,2015,NULL,41:00.0,18-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
754398,1,2015,NULL,42:00.0,18-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
754402,1,2015,NULL,42:00.0,18-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
754418,1,2015,NULL,44:00.0,21-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
754446,1,2015,NULL,35:00.0,23-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
754615,1,2015,NULL,08:00.0,31-08-2015,70101-6010              ,Advertising Allocation Account     ,4000,DR,DRIVEN LOCAL                                 
754795,1,2015,NULL,45:00.0,21-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
754799,1,2015,NULL,45:00.0,21-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
754827,1,2015,NULL,49:00.0,22-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
754831,1,2015,NULL,50:00.0,22-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
754853,1,2015,NULL,23:00.0,31-07-2015,70500-6010              ,Advertising - Web                  ,20700.77,DR,"YAHOO, INC                                   "
756360,1,2015,NULL,31:00.0,29-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
756678,1,2015,NULL,32:00.0,30-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
757871,19,2015,Prepaid Amortization for Sept 2015 ,30:00.0,30-09-2015,70101-6010              ,Advertising Allocation Account     ,1200,DR,                                             
759717,1,2015,NULL,32:00.0,14-07-2015,70101-6010              ,Advertising Allocation Account     ,2500,DR,YLOPO LLC                                    
760074,1,2015,NULL,36:00.0,15-07-2015,70500-6010              ,Advertising - Web                  ,8000,DR,GOOGLE ADW MOUNTAIN VIEW                     
760082,1,2015,NULL,37:00.0,16-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
760086,1,2015,NULL,38:00.0,16-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
760205,1,2015,NULL,01:00.0,19-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
760209,1,2015,NULL,02:00.0,19-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
760558,1,2015,NULL,03:00.0,19-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
760570,1,2015,NULL,05:00.0,19-08-2015,70500-6010              ,Advertising - Web                  ,158,DR,SW AIR DALLAS TX                             
760574,1,2015,NULL,05:00.0,20-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
760578,1,2015,NULL,06:00.0,27-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
760786,1,2015,NULL,03:00.0,13-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
760790,1,2015,NULL,03:00.0,13-07-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
760974,1,2015,NULL,50:00.0,21-09-2015,70101-6010              ,Advertising Allocation Account     ,-6100,CR,WRIGHTIMC                                    
761250,1,2015,NULL,37:00.0,07-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
761254,1,2015,NULL,37:00.0,07-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
761258,1,2015,NULL,38:00.0,08-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
761262,1,2015,NULL,39:00.0,08-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
761413,1,2015,NULL,43:00.0,30-09-2015,70200-6010              ,Advertising - Radio                ,20548.75,DR,KLTY                                         
762587,1,2015,Reclass KDFW fr 70500-6010 to 70300,06:00.0,30-09-2015,70300-6010              ,Advertising - Television           ,25628,DR,                                             
762588,2,2015,Reclass KDFW fr 70500-6010 to 70300,07:00.0,30-09-2015,70500-6010              ,Advertising - Web                  ,-25628,CR,                                             
762589,1,2015,Reclass 70500-6010 to70300-6010KDFW,09:00.0,01-10-2015,70500-6010              ,Advertising - Web                  ,25628,DR,                                             
762590,2,2015,Reclass 70500-6010 to70300-6010KDFW,10:00.0,01-10-2015,70300-6010              ,Advertising - Television           ,-25628,CR,                                             
762591,1,2015,Reclass70101-6010 to 70200-6010KLTY,28:00.0,01-09-2015,70101-6010              ,Advertising Allocation Account     ,-550,CR,                                             
762592,2,2015,Reclass70101-6010 to 70200-6010KLTY,29:00.0,01-09-2015,70101-6010              ,Advertising Allocation Account     ,-17803.25,CR,                                             
762593,3,2015,Reclass70101-6010 to 70200-6010KLTY,29:00.0,01-09-2015,70200-6010              ,Advertising - Radio                ,550,DR,                                             
762594,4,2015,Reclass70101-6010 to 70200-6010KLTY,29:00.0,01-09-2015,70200-6010              ,Advertising - Radio                ,17803.25,DR,                                             
764447,1,2015,NULL,10:00.0,01-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
764451,1,2015,NULL,11:00.0,01-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
766252,1,2015,NULL,06:00.0,01-08-2015,70200-6010              ,Advertising - Radio                ,-42.5,CR,KLTY                                         
766579,2,2015,NULL,05:00.0,31-08-2015,70101-6010              ,Advertising Allocation Account     ,480,DR,CLIX MARKETING GROUP INC.                    
768231,1,2015,NULL,00:00.0,05-08-2015,70500-6010              ,Advertising - Web                  ,-4000,CR,GOOGLE ADW MOUNTAIN VIEW                     
768233,1,2015,NULL,00:00.0,05-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
768532,1,2015,NULL,32:00.0,08-10-2015,70500-6010              ,Advertising - Web                  ,7514.02,DR,"YAHOO, INC                                   "
768922,1,2015,NULL,55:00.0,23-09-2015,70101-6010              ,Advertising Allocation Account     ,186.48,DR,IMAGE PRO                                    
769822,1,2015,NULL,09:00.0,27-09-2015,70500-6010              ,Advertising - Web                  ,8000,DR,GOOGLE ADW MOUNTAIN VIEW                     
769840,1,2015,NULL,17:00.0,28-09-2015,70500-6010              ,Advertising - Web                  ,8000,DR,GOOGLE ADW MOUNTAIN VIEW                     
769844,1,2015,NULL,18:00.0,28-09-2015,70500-6010              ,Advertising - Web                  ,3077.45,DR,MICROSOFT *BING AD800-518-5689 NV            
769848,1,2015,NULL,19:00.0,29-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
770209,1,2015,NULL,23:00.0,30-09-2015,70500-6010              ,Advertising - Web                  ,16000,DR,GOOGLE ADW MOUNTAIN VIEW                     
772145,1,2015,NULL,58:00.0,18-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
772149,2,2015,NULL,58:00.0,18-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
772174,1,2015,WBAP                               ,05:00.0,30-09-2015,70200-6010              ,Advertising - Radio                ,9371.25,DR,                                             
772175,2,2015,KTCK                               ,05:00.0,30-09-2015,70200-6010              ,Advertising - Radio                ,22857.9,DR,                                             
772176,3,2015,KLIF                               ,05:00.0,30-09-2015,70200-6010              ,Advertising - Radio                ,4628.25,DR,                                             
772177,4,2015,KXAS                               ,05:00.0,30-09-2015,70300-6010              ,Advertising - Television           ,13005,DR,                                             
772178,5,2015,WFAA                               ,05:00.0,30-09-2015,70300-6010              ,Advertising - Television           ,28263,DR,                                             
772179,6,2015,Yahoo                              ,05:00.0,30-09-2015,70500-6010              ,Advertising - Web                  ,18000,DR,                                             
772180,7,2015,Driven Local                       ,06:00.0,30-09-2015,70101-6010              ,Advertising Allocation Account     ,4000,DR,                                             
772181,8,2015,Clix Marketing                     ,06:00.0,30-09-2015,70101-6010              ,Advertising Allocation Account     ,480,DR,                                             
772183,1,2015,NULL,27:00.0,31-08-2015,70300-6010              ,Advertising - Television           ,22950,DR,KXAS-TV                                      
772185,1,2015,1810240607,45:00.0,31-08-2015,70200-6010              ,Advertising - Radio                ,2839,DR,KLIF                                         
772187,2,2015,1810240607,45:00.0,31-08-2015,70200-6010              ,Advertising - Radio                ,2975,DR,KLIF                                         
772469,1,2015,1188-221491;1188-221351;1188-221469,57:00.0,30-09-2015,70200-6010              ,Advertising - Radio                ,5879.41,DR,KRLD - FM                                    
772471,2,2015,1188-221491;1188-221351;1188-221469,57:00.0,30-09-2015,70200-6010              ,Advertising - Radio                ,3187.5,DR,KRLD - FM                                    
772473,3,2015,1188-221491;1188-221351;1188-221469,57:00.0,30-09-2015,70200-6010              ,Advertising - Radio                ,1496,DR,KRLD - FM                                    
772475,4,2015,1188-221491;1188-221351;1188-221469,57:00.0,30-09-2015,70200-6010              ,Advertising - Radio                ,531.25,DR,KRLD - FM                                    
772947,16,2015,KDFW Fox 4                         ,09:00.0,30-09-2015,70500-6010              ,Advertising - Web                  ,25628,DR,                                             
772949,1,2015,WBAP                               ,10:00.0,01-10-2015,70200-6010              ,Advertising - Radio                ,-9371.25,CR,NULL
772950,2,2015,KTCK                               ,10:00.0,01-10-2015,70200-6010              ,Advertising - Radio                ,-22857.9,CR,NULL
772951,3,2015,KLIF                               ,10:00.0,01-10-2015,70200-6010              ,Advertising - Radio                ,-4628.25,CR,NULL
772952,4,2015,KXAS                               ,10:00.0,01-10-2015,70300-6010              ,Advertising - Television           ,-13005,CR,NULL
772953,5,2015,WFAA                               ,10:00.0,01-10-2015,70300-6010              ,Advertising - Television           ,-28263,CR,NULL
772954,6,2015,Yahoo                              ,10:00.0,01-10-2015,70500-6010              ,Advertising - Web                  ,-18000,CR,NULL
772955,7,2015,Driven Local                       ,10:00.0,01-10-2015,70101-6010              ,Advertising Allocation Account     ,-4000,CR,NULL
773334,8,2015,Clix Marketing                     ,10:00.0,01-10-2015,70101-6010              ,Advertising Allocation Account     ,-480,CR,NULL
773342,16,2015,KDFW Fox 4                         ,10:00.0,01-10-2015,70500-6010              ,Advertising - Web                  ,-25628,CR,NULL
773834,1,2015,NULL,51:00.0,05-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
773865,1,2015,NULL,09:00.0,21-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
773872,1,2015,NULL,11:00.0,21-08-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
774466,1,2015,NULL,32:00.0,02-10-2015,70101-6010              ,Advertising Allocation Account     ,199,DR,THIRD INTERACTIVE LLC                        
774939,1,2015,NULL,32:00.0,06-10-2015,70300-6010              ,Advertising - Television           ,6672.5,DR,KDFW FOX 4                                   
774941,2,2015,NULL,32:00.0,06-10-2015,70300-6010              ,Advertising - Television           ,17807.5,DR,KDFW FOX 4                                   
774943,1,2015,NULL,34:00.0,06-10-2015,70101-6010              ,Advertising Allocation Account     ,480,DR,CLIX MARKETING GROUP INC.                    
775179,1,2015,NULL,53:00.0,03-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
775181,1,2015,NULL,52:00.0,03-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
775563,1,2015,NULL,01:00.0,04-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE INC.CC@GOOGLE.COM                     
775567,2,2015,NULL,01:00.0,04-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE INC.CC@GOOGLE.COM                     
775571,3,2015,NULL,01:00.0,04-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE INC.CC@GOOGLE.COM                     
775575,4,2015,NULL,01:00.0,04-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE INC.CC@GOOGLE.COM                     
775932,2,2015,NULL,19:00.0,09-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
775938,1,2015,NULL,19:00.0,09-09-2015,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
776421,1,2015,NULL,24:00.0,12-10-2015,70101-6010              ,Advertising Allocation Account     ,800,DR,REPUTATION ADVOCATE/THIRD COAST INTERACTIVE  
778454,1,2015,NULL,05:00.0,01-10-2015,70200-6010              ,Advertising - Radio                ,5528.4,DR,KTCK                                         
